file_path,language,extension,loc,size_bytes
sklearn/linear_model/_huber.py,Python,.py,363,13115
sklearn/linear_model/_least_angle.py,Python,.py,2352,85432
sklearn/linear_model/_linear_loss.py,Python,.py,962,40920
sklearn/linear_model/_logistic.py,Python,.py,2685,107260
sklearn/linear_model/_omp.py,Python,.py,1153,40551
sklearn/linear_model/_passive_aggressive.py,Python,.py,622,21786
sklearn/linear_model/_perceptron.py,Python,.py,226,7819
sklearn/linear_model/_quantile.py,Python,.py,301,10853
sklearn/linear_model/_ransac.py,Python,.py,727,26437
sklearn/linear_model/_ridge.py,Python,.py,3054,111761
sklearn/linear_model/_sag.py,Python,.py,370,12720
sklearn/linear_model/_stochastic_gradient.py,Python,.py,2680,96752
sklearn/linear_model/_theil_sen.py,Python,.py,449,16178
sklearn/linear_model/__init__.py,Python,.py,108,2874
sklearn/manifold/_barnes_hut_tsne.pyx,Cython,.pyx,295,11565
sklearn/manifold/_classical_mds.py,Python,.py,198,6579
sklearn/manifold/_isomap.py,Python,.py,444,16277
sklearn/manifold/_locally_linear.py,Python,.py,885,31830
sklearn/manifold/_mds.py,Python,.py,817,31061
sklearn/manifold/_spectral_embedding.py,Python,.py,786,31217
sklearn/manifold/_t_sne.py,Python,.py,1174,45087
sklearn/manifold/_utils.pyx,Cython,.pyx,120,4031
sklearn/manifold/__init__.py,Python,.py,27,762
sklearn/metrics/pairwise.py,Python,.py,2695,95230
sklearn/metrics/_base.py,Python,.py,209,7812
sklearn/metrics/_classification.py,Python,.py,4113,159980
sklearn/metrics/_pairwise_fast.pyx,Cython,.pyx,107,3579
sklearn/metrics/_ranking.py,Python,.py,2361,92215
sklearn/metrics/_regression.py,Python,.py,1983,69868
sklearn/metrics/_scorer.py,Python,.py,1168,41910
sklearn/metrics/__init__.py,Python,.py,192,5210
sklearn/mixture/_base.py,Python,.py,616,21774
sklearn/mixture/_bayesian_mixture.py,Python,.py,881,34275
sklearn/mixture/_gaussian_mixture.py,Python,.py,1010,36914
sklearn/mixture/__init__.py,Python,.py,9,315
sklearn/model_selection/_classification_threshold.py,Python,.py,894,33905
sklearn/model_selection/_plot.py,Python,.py,885,35491
sklearn/model_selection/_search.py,Python,.py,2126,87497
sklearn/model_selection/_search_successive_halving.py,Python,.py,1173,50033
sklearn/model_selection/_split.py,Python,.py,3080,115821
sklearn/model_selection/_validation.py,Python,.py,2540,98347
sklearn/model_selection/__init__.py,Python,.py,106,2970
sklearn/neighbors/_base.py,Python,.py,1403,53994
sklearn/neighbors/_classification.py,Python,.py,923,36077
sklearn/neighbors/_graph.py,Python,.py,709,25393
sklearn/neighbors/_kde.py,Python,.py,363,12722
sklearn/neighbors/_lof.py,Python,.py,523,20754
sklearn/neighbors/_nca.py,Python,.py,560,21659
sklearn/neighbors/_nearest_centroid.py,Python,.py,356,13451
sklearn/neighbors/_partition_nodes.pxd,Cython,.pxd,10,304
sklearn/neighbors/_partition_nodes.pyx,Cython,.pyx,122,4242
sklearn/neighbors/_quad_tree.pxd,Cython,.pxd,90,4301
sklearn/neighbors/_quad_tree.pyx,Cython,.pyx,611,24313
sklearn/neighbors/_regression.py,Python,.py,521,19170
sklearn/neighbors/_unsupervised.py,Python,.py,179,6462
sklearn/neighbors/__init__.py,Python,.py,49,1517
sklearn/neural_network/_base.py,Python,.py,287,8270
sklearn/neural_network/_multilayer_perceptron.py,Python,.py,1801,67989
